gid	mod	cnt
73	3.4.6.6.7.9.10.	2
73	3.4.6.6.8.8.	1
73	3.4.6.6.8.9.	1
73	3.4.6.7.	1
73	3.5.5.5.7.9.	1
73	3.5.5.5.8.	3
73	3.5.5.6.6.7.7.8.9.	1
73	3.5.5.6.6.7.7.9.	1
73	3.5.5.6.7.	1
73	3.5.6.6.6.	1
73	4.4.4.4.4.4.8.	1
73	4.4.4.4.7.9.	1
73	4.4.4.5.5.6.8.	1
73	4.4.4.5.5.9.	1
73	4.4.4.5.6.6.6.6.8.	1
73	4.4.4.5.6.6.9.	1
73	4.4.4.5.8.	1
73	4.4.4.6.6.6.6.9.	2
73	4.4.4.6.6.9.	5
73	4.4.4.6.7.	2
73	4.4.4.7.	1
73	4.4.5.	2
73	4.4.5.5.5.6.7.7.9.	1
73	4.4.5.5.6.6.6.7.7.9.	1
73	4.4.5.5.6.6.7.9.	5
73	4.4.5.5.6.6.9.	3
73	4.4.5.5.6.8.	3
73	4.4.5.5.7.9.	2
73	4.4.5.6.6.6.6.6.8.	1
73	4.4.5.6.7.8.	1
73	4.4.5.6.8.	2
73	4.4.5.6.8.9.	1
73	4.4.5.7.7.9.10.	1
73	4.4.5.8.	1
73	4.4.6.6.6.8.9.10.	1
73	4.4.6.6.9.	4
73	4.4.6.7.9.10.	1
73	4.4.7.7.9.	1
73	4.4.8.	1
73	4.5.5.	1
73	4.5.5.5.	1
73	4.5.5.5.5.8.10.	1
73	4.5.5.6.	2
73	4.5.5.6.6.6.7.10.	65
73	4.5.5.6.6.6.7.7.8.	4
73	4.5.5.6.6.7.7.7.9.9.	2
73	4.5.5.6.6.7.8.9.	1
73	4.5.5.6.6.9.	13
73	4.5.5.6.7.10.	5
73	4.5.5.6.7.7.7.9.10.	2
73	4.5.5.6.7.8.	2
73	4.5.5.6.7.8.10.10.	1
73	4.5.5.6.8.	1
73	4.5.5.6.8.9.	1
73	4.5.6.6.	1
73	4.5.6.6.6.7.7.7.10.	3
73	4.5.6.6.8.10.	2
73	4.5.6.7.10.	1
73	4.5.6.7.8.	3
73	4.5.6.7.8.10.11.	7
73	4.5.6.7.9.9.10.	2
73	4.5.6.8.9.9.	1
73	4.5.6.9.	2
73	4.5.7.8.10.11.	3
73	5.5.6.6.	4
73	5.5.6.6.6.7.7.7.8.9.10.	15
73	5.5.6.6.6.8.10.	6
73	5.5.6.6.7.7.7.9.10.	1
73	5.5.6.6.7.7.8.10.11.	7
73	5.5.6.6.7.8.9.	2
73	5.5.7.7.9.10.11.	1
73	5.6.6.6.	1
73	5.6.6.6.7.8.10.10.	1
73	5.6.6.7.7.7.7.8.9.11.	79
73	5.6.6.7.7.7.7.9.10.	1
73	5.6.7.7.9.11.	2
73	5.7.	1
74	1.1.2.2.3.	1
74	1.1.2.2.4.	19
74	1.1.2.4.	28
74	1.1.4.	1
74	1.2.2.	9
74	1.2.2.2.4.	9
74	1.2.2.3.4.4.	5
74	1.2.2.3.4.5.	4
74	1.2.2.4.	17
74	1.2.2.5.	13
74	1.2.3.3.4.	2
74	1.2.3.3.5.	14
74	1.2.3.3.5.5.	1
74	1.2.3.4.	1
74	1.2.3.4.5.	2
74	1.2.3.4.6.	1
74	1.2.3.5.	1
74	1.2.3.5.5.	4
74	1.2.4.	20
74	1.3.3.	2
74	1.3.3.4.5.	1
74	1.3.3.4.5.5.	1
74	1.3.3.5.	2
74	1.3.4.5.6.	1
74	1.3.5.5.	2
74	1.4.4.4.4.	1
74	1.4.4.4.5.	1
74	1.4.4.4.5.7.7.	1
74	1.5.5.5.6.6.6.6.	1
74	1.5.5.6.	2
74	1.6.6.6.7.	1
74	1.6.6.7.7.7.	2
74	2.2.2.	4
74	2.2.2.2.	1
74	2.2.2.3.5.	12
74	2.2.2.4.	1
74	2.2.2.5.	2
74	2.2.3.	7
74	2.2.3.3.5.	6
74	2.2.3.3.5.5.5.	1
74	2.2.3.3.5.6.	2
74	2.2.3.4.	1
74	2.2.3.4.4.	3
74	2.2.3.4.5.	2
74	2.2.3.4.5.6.	1
74	2.2.3.5.	4
74	2.2.3.5.5.	7
74	2.2.3.5.6.	1
74	2.2.3.6.6.	3
74	2.2.4.4.6.	1
74	2.2.4.5.	1
74	2.2.4.5.6.	1
74	2.2.5.	12
74	2.3.3.3.4.	1
74	2.3.3.3.4.6.	16
74	2.3.3.3.5.	1
74	2.3.3.3.6.	1
74	2.3.3.4.5.	4
74	2.3.3.4.5.6.	5
74	2.3.3.4.5.6.7.	1
74	2.3.3.4.6.	8
74	2.3.3.5.	3
74	2.3.3.5.6.	2
74	2.3.3.6.	2
74	2.3.4.	4
74	2.3.4.4.5.5.	1
74	2.3.4.4.6.	9
74	2.3.4.4.6.6.	2
74	2.3.4.4.6.7.	1
74	2.3.4.5.	2
74	2.3.4.5.5.6.	3
74	2.3.4.5.6.	8
74	2.3.4.5.6.7.	1
74	2.3.4.5.7.	3
74	2.3.4.6.	4
74	2.3.5.6.	3
74	2.3.5.6.6.	1
74	2.3.6.6.	1
74	2.4.4.4.4.5.	1
74	2.4.4.5.5.6.	1
74	2.4.4.7.	1
74	2.4.5.5.6.	1
74	2.4.5.6.	3
74	2.4.5.6.6.	3
74	2.4.5.6.8.	10
74	2.4.6.6.7.	1
74	2.5.5.6.7.7.7.8.	1
74	2.5.6.6.6.	4
74	2.5.6.6.7.	1
74	2.5.6.6.7.9.	5
74	2.5.6.7.	1
74	2.5.6.7.7.7.	3
74	2.5.6.7.7.8.8.8.9.	3
74	2.5.6.7.8.	1
74	2.5.6.7.9.	4
74	2.6.6.6.7.	1
74	2.6.6.7.8.	1
74	2.6.7.7.7.	6
74	2.6.7.7.7.8.	1
74	2.6.7.7.8.10.	16
74	2.6.7.8.8.8.	13
74	3.3.3.3.4.	1
74	3.3.3.4.4.	2
74	3.3.3.4.4.6.	1
74	3.3.3.4.5.6.	1
74	3.3.3.4.5.7.	1
74	3.3.3.4.6.	8
74	3.3.3.4.6.6.	1
74	3.3.3.5.6.	4
74	3.3.4.	2
74	3.3.4.4.5.7.	7
74	3.3.4.4.6.6.	1
74	3.3.4.4.6.7.	1
74	3.3.4.5.5.	1
74	3.3.4.5.6.	7
74	3.3.4.5.6.7.	1
74	3.3.4.5.6.7.8.	1
74	3.3.4.5.7.	1
74	3.3.4.6.	1
74	3.3.4.6.7.	3
74	3.3.4.7.7.	1
74	3.3.5.5.	1
74	3.3.5.5.5.6.	1
74	3.3.5.5.6.	1
74	3.3.5.6.	4
74	3.3.5.6.7.	2
74	3.3.6.6.	1
74	3.4.4.4.5.6.	1
74	3.4.4.4.5.7.	7
74	3.4.4.4.5.7.7.	4
74	3.4.4.4.6.	2
74	3.4.4.4.6.6.7.	1
74	3.4.4.5.	1
74	3.4.4.5.5.	1
74	3.4.4.5.5.7.	8
74	3.4.4.5.6.	1
74	3.4.4.5.6.6.6.	1
74	3.4.4.5.6.6.7.	2
74	3.4.4.5.6.7.	1
74	3.4.4.5.7.	12
74	3.4.4.6.	1
74	3.4.4.6.7.	1
74	3.4.4.6.7.7.	1
74	3.4.4.7.	1
74	3.4.5.5.5.6.6.7.	1
74	3.4.5.5.6.	1
74	3.4.5.5.6.7.	2
74	3.4.5.5.7.	4
74	3.4.5.5.7.7.	1
74	3.4.5.5.7.8.	1
74	3.4.5.6.6.	1
74	3.4.5.6.7.	6
74	3.4.5.7.	1
74	3.4.5.7.8.	9
74	3.4.6.6.	2
74	3.4.6.6.7.	1
74	3.4.6.7.	1
74	3.4.6.7.7.	1
74	3.4.6.7.7.7.	1
74	3.5.	1
74	3.5.5.5.6.8.	1
74	3.5.5.6.7.8.	2
74	3.5.5.7.	3
74	3.5.6.6.7.	16
74	3.5.6.7.7.8.8.8.9.9.	7
74	3.5.6.7.8.9.	4
74	3.5.6.8.9.	9
74	3.5.7.7.7.	1
74	3.5.7.7.7.8.	5
74	3.6.6.6.7.8.8.8.	1
74	3.6.7.7.8.	5
74	3.6.7.8.9.10.	17
74	3.6.8.8.8.9.	16
74	4.4.4.4.5.	2
74	4.4.4.4.6.7.	2
74	4.4.4.5.5.6.	1
74	4.4.4.5.5.6.6.	1
74	4.4.4.5.6.6.7.	1
74	4.4.4.5.6.7.	2
74	4.4.4.5.7.7.	1
74	4.4.4.6.	1
74	4.4.4.6.7.	1
74	4.4.5.5.6.8.	16
74	4.4.5.5.6.8.8.	1
74	4.4.5.5.7.	9
74	4.4.5.6.6.7.	1
74	4.4.5.6.6.7.7.7.8.	2
74	4.4.5.6.7.8.	1
74	4.4.5.6.7.8.9.	1
74	4.4.5.6.8.	6
74	4.4.5.7.	2
74	4.4.6.7.	3
74	4.5.5.5.5.6.7.	1
74	4.5.5.5.6.7.7.	1
74	4.5.5.5.6.7.7.8.	1
74	4.5.5.5.6.7.8.	1
74	4.5.5.5.6.8.	7
74	4.5.5.5.6.8.8.	5
74	4.5.5.5.7.8.	6
74	4.5.5.6.6.6.6.8.	4
74	4.5.5.6.6.7.8.	1
74	4.5.5.6.7.	3
74	4.5.5.6.7.7.	1
74	4.5.5.6.7.7.8.	1
74	4.5.5.6.7.8.	2
74	4.5.5.6.7.8.8.	1
74	4.5.5.6.8.8.	2
74	4.5.5.7.7.8.	1
74	4.5.5.7.8.	1
74	4.5.6.6.6.7.7.8.	1
74	4.5.6.6.6.7.8.	1
74	4.5.6.6.6.8.	5
74	4.5.6.6.8.	1
74	4.5.6.7.8.	4
74	4.6.6.6.6.6.7.8.	1
74	4.6.7.7.8.	1
74	5.5.5.5.6.6.6.6.	1
74	5.5.5.5.6.8.	1
74	5.5.5.5.7.8.	5
74	5.5.5.6.6.7.	2
74	5.5.5.6.6.7.8.	1
74	5.5.5.6.8.8.	3
74	5.5.6.	1
74	5.5.6.6.7.7.7.7.9.	20
74	5.5.6.6.7.8.8.9.	3
74	5.5.6.6.7.8.9.	4
74	5.5.6.6.7.9.9.	6
74	5.5.6.7.7.8.8.9.	1
74	5.5.6.7.8.8.	1
74	5.5.6.7.8.9.	1
74	5.5.6.7.9.	3
74	5.5.7.7.7.7.8.9.9.	1
74	5.6.6.6.6.7.7.8.	3
74	5.6.6.6.6.7.7.9.	24
74	5.6.6.6.7.7.8.9.	15
74	5.6.6.7.	2
74	5.6.6.7.7.8.8.8.9.	1
74	5.6.6.7.8.9.9.10.	2
74	5.6.6.8.8.9.	1
74	5.6.7.8.9.	2
74	5.6.7.9.	1
74	6.6.6.6.7.7.7.8.	2
74	6.6.6.7.7.8.8.9.10.	32
74	6.6.6.7.8.9.9.10.	3
74	6.6.7.7.8.8.8.9.10.	36
74	6.6.7.8.9.9.10.	1
74	6.6.8.8.10.	1
75	1.1.	10
75	1.1.2.	2
75	1.1.2.3.	1
75	1.1.3.4.	1
75	1.2.	31
75	1.2.2.	4
75	1.2.2.3.	1
75	1.2.2.4.	2
75	1.2.3.	7
75	1.2.3.4.4.	1
75	1.2.3.4.5.	4
75	1.2.4.	24
75	1.2.4.4.4.	1
75	1.2.5.	3
75	1.3.	3
75	1.3.3.	10
75	1.3.4.	2
75	1.3.4.5.	14
75	1.4.	2
75	2.2.	4
75	2.2.2.	3
75	2.2.2.3.	1
75	2.2.3.	14
75	2.2.3.4.	13
75	2.2.3.4.4.	2
75	2.2.3.4.4.4.	1
75	2.2.3.5.	2
75	2.2.3.5.6.	1
75	2.2.4.	42
75	2.2.5.	7
75	2.2.6.	1
75	2.3.	9
75	2.3.3.	7
75	2.3.3.3.	3
75	2.3.3.4.	16
75	2.3.3.4.4.5.	1
75	2.3.3.5.	8
75	2.3.3.6.	3
75	2.3.4.	31
75	2.3.4.4.	6
75	2.3.4.4.4.	1
75	2.3.4.4.5.	1
75	2.3.4.5.	35
75	2.3.4.5.6.	15
75	2.3.4.6.	2
75	2.3.5.	4
75	2.3.5.5.	1
75	2.3.5.6.	8
75	2.3.6.	6
75	2.4.	1
75	2.4.4.	2
75	2.4.4.4.5.	8
75	2.4.4.6.	1
75	2.4.5.	1
75	2.4.6.	11
75	3.3.3.	6
75	3.3.3.4.	3
75	3.3.3.6.	1
75	3.3.4.	4
75	3.3.4.4.	5
75	3.3.4.4.4.5.	1
75	3.3.4.4.4.5.5.	2
75	3.3.4.4.5.	2
75	3.3.4.4.6.	7
75	3.3.4.5.	24
75	3.3.4.5.7.	5
75	3.3.4.6.	8
75	3.3.5.	6
75	3.3.5.6.	1
75	3.3.5.7.	1
75	3.4.	6
75	3.4.4.	18
75	3.4.4.4.	1
75	3.4.4.5.	9
75	3.4.4.5.5.5.	3
75	3.4.4.5.6.	4
75	3.4.4.5.7.	5
75	3.4.4.6.	2
75	3.4.5.5.	3
75	3.4.5.6.	12
75	3.4.5.7.	19
75	3.4.6.	3
75	3.4.7.	11
75	3.5.5.	1
75	4.4.4.	1
75	4.4.4.4.5.5.5.	13
75	4.4.4.4.6.	5
75	4.4.4.5.	5
75	4.4.4.5.7.	2
75	4.4.5.	22
75	4.4.5.5.	11
75	4.4.5.5.6.	1
75	4.4.5.5.7.	55
75	4.4.5.6.	1
75	4.5.5.7.	1
76	1	2
76	1.1.	35
76	1.1.2.3.	1
76	1.2.	70
76	1.2.3.	30
76	1.2.3.3.4.	6
76	1.2.3.4.	3
76	1.2.4.6.	1
76	1.3.	7
76	1.3.3.	2
76	1.3.3.4.4.	6
76	1.3.3.4.4.4.	1
76	1.3.4.	2
76	1.3.4.4.4.7.	36
76	1.3.4.4.6.	8
76	1.3.4.5.	1
76	1.3.4.5.5.8.	35
76	1.3.4.5.7.	23
76	1.3.5.	1
76	1.4.	40
76	1.4.4.7.	17
76	1.4.5.	1
76	1.4.5.6.8.	40
76	1.4.5.7.	12
76	1.4.6.	3
76	1.5.5.8.	46
76	1.5.6.	1
76	1.5.6.7.	10
76	1.5.7.	13
76	2	3
76	2.2.	12
76	2.2.3.	35
76	2.2.3.3.3.4.	1
76	2.2.3.4.	2
76	2.2.4.	4
76	2.3.	1
76	2.3.3.	62
76	2.3.3.3.4.5.	43
76	2.3.3.4.4.4.	26
76	2.3.4.	18
76	2.3.4.4.4.	2
76	2.3.4.4.4.4.5.	4
76	2.3.4.6.	7
76	2.3.5.	1
76	2.4.5.	10
76	2.4.5.7.	2
76	2.4.6.	2
76	2.5.6.	6
76	3.3.	1
76	3.3.3.4.	9
76	3.3.3.5.	2
76	3.3.4.	2
76	3.3.4.4.4.5.5.	3
76	3.3.4.5.	2
76	3.3.4.5.7.	1
76	3.4.4.4.4.5.	12
76	3.4.4.4.5.5.5.6.	1
76	3.4.5.	3
76	3.4.5.6.	3
77	1.1.	17
77	1.1.1.1.	2
77	1.1.1.1.3.	2
77	1.1.1.2.	2
77	1.1.2.	2
77	1.1.2.2.	5
77	1.1.2.2.3.	2
77	1.1.2.2.4.	1
77	1.1.2.3.	2
77	1.1.2.3.3.	2
77	1.1.3.3.4.	4
77	1.1.3.4.5.	7
77	1.1.5.	6
77	1.2.	35
77	1.2.2.	2
77	1.2.2.2.	2
77	1.2.2.3.	1
77	1.2.2.3.3.	1
77	1.2.2.5.	2
77	1.2.3.	5
77	1.2.3.3.	7
77	1.2.3.4.	1
77	1.2.3.4.5.	3
77	1.2.4.5.	4
77	1.2.4.5.5.	5
77	1.2.5.	3
77	1.3.	31
77	1.3.3.	33
77	1.3.3.4.	1
77	1.3.3.5.	13
77	1.3.4.	1
77	1.3.4.5.	3
77	1.3.5.	34
77	1.3.5.6.	2
77	1.4.4.5.	1
77	1.5.5.5.	2
77	2.2.	63
77	2.2.2.	1
77	2.2.2.2.	5
77	2.2.2.2.3.	2
77	2.2.2.3.	1
77	2.2.2.5.	1
77	2.2.3.	5
77	2.2.3.3.	9
77	2.2.3.3.3.	1
77	2.2.3.3.4.	1
77	2.2.3.3.5.	4
77	2.2.3.4.	8
77	2.2.3.4.5.	10
77	2.2.4.	1
77	2.2.4.4.	2
77	2.2.4.5.	65
77	2.2.4.5.5.	3
77	2.2.5.	4
77	2.3.	1
77	2.3.3.	25
77	2.3.3.3.	3
77	2.3.3.3.5.	1
77	2.3.3.4.	7
77	2.3.3.4.4.	4
77	2.3.3.5.	3
77	2.3.3.5.5.	1
77	2.3.3.5.6.	34
77	2.3.4.	4
77	2.3.4.4.	43
77	2.3.4.4.5.	13
77	2.3.4.5.	19
77	2.3.5.	23
77	2.3.5.5.	2
77	2.3.5.5.6.	42
77	2.3.5.6.	27
77	2.4.	2
77	2.4.4.5.	4
77	2.4.4.5.5.	2
77	2.4.5.	1
77	2.4.5.5.6.	1
77	3.3.	6
77	3.3.3.4.	2
77	3.3.4.	2
77	3.3.4.4.	4
77	3.3.4.5.	3
77	3.3.4.5.5.	2
77	3.3.5.	1
77	3.3.5.5.	3
77	3.3.5.6.	1
77	3.4.4.	9
77	3.4.4.5.	1
77	3.4.4.5.5.	2
77	3.4.5.	2
77	3.4.5.5.6.	14
77	3.5.5.	1
77	4.4.5.	4
77	4.5.6.	5
78	1.1.	8
78	1.1.1.2.	1
78	1.1.2.	1
78	1.1.3.	1
78	1.2.	46
78	1.2.2.	1
78	1.2.2.5.	1
78	1.2.3.	17
78	1.2.3.3.3.4.	1
78	1.2.3.3.4.	1
78	1.2.3.4.	3
78	1.2.3.4.4.	1
78	1.2.4.	1
78	1.2.4.4.	2
78	1.3.	9
78	1.3.3.	7
78	1.3.3.3.4.5.	1
78	1.3.3.4.	2
78	1.3.3.4.6.	1
78	1.3.3.5.	2
78	1.3.4.	7
78	1.3.4.4.4.5.	1
78	1.3.4.5.	5
78	1.3.4.6.	2
78	1.4.4.5.	1
78	1.4.4.5.5.	4
78	1.4.4.6.	1
78	1.4.5.5.	1
78	1.4.5.7.	28
78	2.2.	62
78	2.2.2.	2
78	2.2.2.4.	1
78	2.2.2.5.	2
78	2.2.3.	3
78	2.2.3.3.4.	2
78	2.2.3.3.5.	1
78	2.2.3.4.	1
78	2.2.3.4.6.	2
78	2.2.3.5.	8
78	2.2.4.	5
78	2.2.4.4.	3
78	2.2.4.4.4.	1
78	2.2.4.4.4.4.	1
78	2.2.4.5.7.	1
78	2.2.4.7.	2
78	2.2.5.	28
78	2.3.	33
78	2.3.3.	2
78	2.3.3.3.	2
78	2.3.3.3.5.	1
78	2.3.3.4.4.4.5.	2
78	2.3.3.4.4.5.	2
78	2.3.3.4.6.	1
78	2.3.3.5.	51
78	2.3.3.6.	11
78	2.3.4.	12
78	2.3.4.4.4.4.	5
78	2.3.4.4.5.5.	1
78	2.3.4.4.6.	1
78	2.3.4.5.	2
78	2.3.4.5.5.	3
78	2.3.4.5.5.5.	1
78	2.3.4.5.6.	5
78	2.3.4.5.6.6.	2
78	2.3.4.6.	16
78	2.3.5.6.7.	1
78	2.3.5.7.	23
78	2.4.	6
78	2.4.4.	6
78	2.4.4.5.	1
78	2.4.4.5.5.	1
78	2.4.4.5.5.5.	32
78	2.4.4.5.5.5.6.	2
78	2.4.4.5.6.	1
78	2.4.4.5.7.	1
78	2.4.5.5.	3
78	2.4.5.5.6.6.	2
78	2.4.5.6.6.	5
78	2.4.5.6.7.	5
78	2.4.6.7.7.	4
78	2.5.5.6.	1
78	3.3.	9
78	3.3.3.3.5.	1
78	3.3.3.4.4.4.	2
78	3.3.3.4.5.	1
78	3.3.3.4.5.5.	1
78	3.3.3.6.	3
78	3.3.4.	1
78	3.3.4.4.4.4.5.	3
78	3.3.4.4.5.	2
78	3.3.4.4.6.	1
78	3.3.4.5.5.	3
78	3.3.4.5.5.5.5.	6
78	3.3.4.5.6.	2
78	3.3.4.5.6.6.	3
78	3.3.4.6.	39
78	3.3.4.6.6.	1
78	3.3.5.6.6.6.6.	1
78	3.3.5.6.7.	2
78	3.3.5.7.	3
78	3.3.6.	3
78	3.4.	6
78	3.4.4.	7
78	3.4.4.4.5.5.	1
78	3.4.4.5.5.	2
78	3.4.4.5.5.5.	25
78	3.4.4.5.5.5.5.	5
78	3.4.4.5.6.	2
78	3.4.4.5.6.6.	1
78	3.4.4.5.7.	2
78	3.4.5.5.	1
78	3.4.5.5.5.6.6.	1
78	3.4.5.5.6.6.	2
78	3.4.5.6.6.	1
78	3.4.5.6.6.6.	9
78	3.4.5.6.6.6.6.	48
78	3.4.5.6.7.	7
78	3.4.6.6.7.7.	9
78	3.5.5.	1
78	3.5.5.6.	1
78	4.4.	1
78	4.4.4.5.5.5.6.	3
78	4.4.4.5.6.	1
78	4.4.4.5.6.6.	2
78	4.4.5.5.6.6.	2
78	4.4.5.6.6.	2
78	4.4.5.6.6.6.6.	37
78	4.4.5.6.7.	1
78	4.5.5.5.6.6.	1
78	4.5.5.6.	3
78	4.5.6.6.7.7.	11
78	4.6.6.6.	1
79	1.1.	89
79	1.1.2.	6
79	1.2.	150
79	1.2.2.	3
79	1.2.2.3.	3
79	1.2.3.	1
79	1.2.3.3.	31
79	1.2.4.	3
79	1.3.	85
79	1.3.4.	3
79	1.3.4.4.	1
79	1.4.	2
79	1.4.4.	3
79	2	2
79	2.2.	65
79	2.2.2.	4
79	2.2.2.3.	2
79	2.2.3.	6
79	2.2.3.3.	63
79	2.2.4.	3
79	2.3.	65
79	2.3.3.	3
79	2.3.3.3.	1
79	2.3.3.4.	28
79	2.3.4.	7
79	2.4.4.	5
79	3.3.	3
79	3.3.3.	2
79	3.3.3.3.	3
79	3.3.3.4.	78
79	3.3.4.	3
79	3.4.4.	4
80	1	1
80	1.1.	18
80	1.1.1.	2
80	1.1.1.1.	4
80	1.1.1.2.	10
80	1.1.1.3.	2
80	1.1.2.	15
80	1.1.2.2.	7
80	1.1.2.2.3.	1
80	1.1.2.2.4.	3
80	1.1.2.3.	4
80	1.1.3.	1
80	1.1.4.	4
80	1.2.	48
80	1.2.2.	11
80	1.2.2.2.	3
80	1.2.2.2.5.	1
80	1.2.2.3.	8
80	1.2.2.3.3.	1
80	1.2.2.3.4.	2
80	1.2.2.4.	1
80	1.2.2.5.	2
80	1.2.3.	17
80	1.2.3.3.	5
80	1.2.3.3.3.	1
80	1.2.3.3.5.	1
80	1.2.3.4.	4
80	1.2.3.5.	1
80	1.2.4.	4
80	1.2.5.	11
80	1.3.	1
80	1.3.3.3.4.	7
80	1.3.3.4.	8
80	1.3.3.5.	9
80	1.3.4.4.5.	2
80	1.3.4.5.	6
80	1.3.5.	3
80	1.3.5.5.	1
80	1.4.	1
80	1.4.4.	1
80	2.2.	34
80	2.2.2.	4
80	2.2.2.2.	3
80	2.2.2.3.	1
80	2.2.2.3.3.	3
80	2.2.2.3.4.	1
80	2.2.2.3.5.	6
80	2.2.3.	9
80	2.2.3.3.	19
80	2.2.3.3.4.	10
80	2.2.3.4.	8
80	2.2.3.4.4.	1
80	2.2.3.4.5.	4
80	2.2.3.5.	1
80	2.2.4.	3
80	2.2.4.4.	14
80	2.2.4.4.5.	1
80	2.2.4.5.	2
80	2.2.5.	9
80	2.2.5.5.	5
80	2.3.	10
80	2.3.3.	5
80	2.3.3.3.	12
80	2.3.3.3.3.	2
80	2.3.3.3.4.	4
80	2.3.3.3.5.	10
80	2.3.3.4.	7
80	2.3.3.4.4.	1
80	2.3.3.4.5.	1
80	2.3.3.5.	5
80	2.3.3.5.5.	2
80	2.3.4.	3
80	2.3.4.4.	2
80	2.3.4.4.4.	9
80	2.3.4.4.5.	8
80	2.3.4.5.	9
80	2.3.4.5.5.	6
80	2.3.5.	3
80	2.3.5.5.	6
80	2.3.5.5.6.	6
80	2.3.5.6.	6
80	2.4.	3
80	2.4.4.	1
80	2.4.4.4.5.	3
80	2.4.4.5.	11
80	2.4.4.5.6.	3
80	2.4.5.	9
80	2.4.5.5.	1
80	2.4.5.5.5.	5
80	2.4.5.5.5.5.	1
80	2.5.	1
80	2.5.5.5.	9
80	2.6.	5
80	3.3.3.3.	5
80	3.3.3.3.4.	1
80	3.3.3.4.	11
80	3.3.3.4.4.	1
80	3.3.3.4.5.	10
80	3.3.4.	1
80	3.3.4.4.	12
80	3.3.4.4.5.	14
80	3.3.4.4.6.	2
80	3.3.4.5.	7
80	3.3.4.5.5.	9
80	3.3.5.	1
80	3.3.5.5.	5
80	3.4.4.4.	2
80	3.4.4.4.4.	11
80	3.4.4.4.5.	9
80	3.4.4.5.	3
80	3.4.4.5.5.	21
80	3.4.4.6.	1
80	3.4.5.5.	15
80	3.4.5.5.5.	2
80	3.4.5.5.6.	27
80	3.4.5.6.	15
80	3.5.	6
80	3.6.	7
80	4.4.4.	1
80	4.4.4.4.4.	1
80	4.4.4.4.5.	3
80	4.4.4.5.5.	1
80	4.4.4.5.6.	20
80	4.4.5.	1
80	4.4.5.5.	1
80	4.4.5.5.5.	1
80	4.4.5.5.6.	17
80	4.5.5.5.	2
80	4.5.5.6.	2
81	1	1
81	1.1.	4
81	1.1.1.	2
81	1.1.1.2.2.	1
81	1.1.1.2.2.4.	2
81	1.1.2.	6
81	1.2.	6
81	1.2.2.	7
81	1.2.2.6.	27
81	1.2.3.4.	3
81	1.2.3.4.4.4.5.5.	1
81	1.2.3.4.5.	1
81	1.2.3.5.	1
81	1.2.3.6.	6
81	1.3.	1
81	1.3.3.	5
81	1.3.3.4.	2
81	1.3.3.4.4.4.5.	3
81	1.3.3.5.6.	1
81	1.3.3.5.7.	1
81	1.3.3.6.	9
81	1.3.3.7.	5
81	1.3.4.	2
81	1.3.4.4.5.	1
81	1.3.4.5.6.	1
81	1.4.	2
81	1.4.4.	2
81	1.4.4.4.6.	1
81	1.4.4.6.7.	5
81	1.4.4.7.	13
81	1.4.4.8.	2
81	1.4.5.5.	2
81	1.4.5.5.6.8.	3
81	1.5.5.	2
81	1.5.5.5.6.8.	3
81	1.5.5.8.	2
81	1.5.6.6.6.8.	3
81	1.6.6.8.	8
81	2.2.	43
81	2.2.2.	10
81	2.2.2.2.	1
81	2.2.2.2.2.4.	1
81	2.2.2.3.	3
81	2.2.2.4.	1
81	2.2.2.5.	1
81	2.2.2.6.	21
81	2.2.3.	21
81	2.2.3.4.	3
81	2.2.3.4.4.4.5.	1
81	2.2.3.4.4.4.5.5.	1
81	2.2.3.5.	1
81	2.2.3.6.	7
81	2.2.3.7.	13
81	2.2.4.4.4.	2
81	2.2.4.7.	1
81	2.2.5.8.	1
81	2.3.	10
81	2.3.3.	8
81	2.3.3.3.4.	2
81	2.3.3.3.5.	2
81	2.3.3.4.	5
81	2.3.3.4.4.	1
81	2.3.3.4.4.5.	3
81	2.3.3.4.5.5.6.6.	1
81	2.3.3.4.6.	1
81	2.3.3.5.	3
81	2.3.3.6.	1
81	2.3.3.7.	21
81	2.3.4.	2
81	2.3.4.4.	1
81	2.3.4.4.5.	2
81	2.3.4.5.	1
81	2.3.4.5.5.	1
81	2.3.4.5.5.6.6.6.	2
81	2.3.4.5.6.	1
81	2.3.4.5.7.	1
81	2.3.4.5.8.	14
81	2.3.4.6.	1
81	2.3.4.7.	14
81	2.3.4.8.	3
81	2.3.5.6.6.	1
81	2.3.5.8.	1
81	2.4.	10
81	2.4.4.4.	4
81	2.4.4.4.5.5.	2
81	2.4.4.4.7.	1
81	2.4.4.5.	1
81	2.4.4.5.6.	2
81	2.4.4.7.	3
81	2.4.4.8.	1
81	2.4.5.	2
81	2.4.5.5.	5
81	2.4.5.5.6.	1
81	2.4.5.6.	6
81	2.4.5.6.6.	1
81	2.4.5.6.6.9.	2
81	2.4.5.6.8.	9
81	2.4.5.8.	7
81	2.4.5.9.	9
81	2.4.6.6.7.9.	1
81	2.4.6.6.8.	1
81	2.4.6.6.9.	1
81	2.5.	6
81	2.5.5.5.	2
81	2.5.5.6.	2
81	2.5.5.6.6.	4
81	2.5.5.6.6.9.	1
81	2.5.5.8.	3
81	2.5.6.6.	3
81	2.5.6.6.7.9.	19
81	2.5.6.9.	40
81	2.6.6.7.	8
81	2.6.7.9.	15
81	3.3.	5
81	3.3.3.	2
81	3.3.3.3.5.	1
